engine,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,frequency,layer_indices,mapping_evidence
mixed_prefill,L22:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x582f9c30de38a93e722c6de99876bc60,1,523,ENGINE_INSPECTOR_METADATA
mixed_prefill,L22:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,525,ENGINE_INSPECTOR_METADATA
mixed_prefill,L22:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,527,ENGINE_INSPECTOR_METADATA
mixed_prefill,L22:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,528,ENGINE_INSPECTOR_METADATA
mixed_prefill,L22:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,529,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,533,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,537,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,541,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xf4c36af1b3c39fab3312671f178aa157,1,546,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,548,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,550,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,551,ENGINE_INSPECTOR_METADATA
mixed_prefill,L23:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,552,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,556,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,560,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,564,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xe6bc19e69c82f8044e9874292acae825,1,569,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,571,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,573,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,574,ENGINE_INSPECTOR_METADATA
mixed_prefill,L24:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,575,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,579,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,583,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,587,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x122d493ce64aa00c197ae40baf03a637,1,592,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,594,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,596,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,597,ENGINE_INSPECTOR_METADATA
mixed_prefill,L25:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,598,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,602,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,606,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,610,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x868207ee750ff7049028a80d32d17323,1,615,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,617,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,619,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,620,ENGINE_INSPECTOR_METADATA
mixed_prefill,L26:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,621,ENGINE_INSPECTOR_METADATA
mixed_prefill,L27:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,625,ENGINE_INSPECTOR_METADATA
mixed_prefill,L27:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,629,ENGINE_INSPECTOR_METADATA
mixed_prefill,L27:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,633,ENGINE_INSPECTOR_METADATA
mixed_prefill,L27:o_proj,LINEAR,8,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,639,ENGINE_INSPECTOR_METADATA
mixed_prefill,L27:gate_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,642,ENGINE_INSPECTOR_METADATA
mixed_prefill,L27:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,644,ENGINE_INSPECTOR_METADATA
mixed_prefill,L27:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,648,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,4,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,8,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,11,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:ATTENTION_SCORE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,1,15,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,1,18,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,20,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,22,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,23,ENGINE_INSPECTOR_METADATA
mixed_decode,L0:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,24,ENGINE_INSPECTOR_METADATA
mixed_decode,L1:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,28,ENGINE_INSPECTOR_METADATA
mixed_decode,L1:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,34,ENGINE_INSPECTOR_METADATA
mixed_decode,L1:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,40,ENGINE_INSPECTOR_METADATA
mixed_decode,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,54,44;47;67;70;92;95;117;120;142;145;167;170;192;195;217;220;241;244;266;269;291;294;316;319;341;344;366;369;390;393;415;418;440;443;465;468;490;493;515;518;540;543;565;568;590;593;615;618;640;643;665;668;690;693,UNKNOWN
mixed_decode,L1:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,49,ENGINE_INSPECTOR_METADATA
mixed_decode,L1:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,51,ENGINE_INSPECTOR_METADATA
mixed_decode,L1:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,52,ENGINE_INSPECTOR_METADATA
mixed_decode,L1:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,53,ENGINE_INSPECTOR_METADATA
mixed_decode,L2:v_proj,LINEAR,1,4096,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,55,ENGINE_INSPECTOR_METADATA
mixed_decode,L2:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,72,ENGINE_INSPECTOR_METADATA
mixed_decode,L2:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,74,ENGINE_INSPECTOR_METADATA
mixed_decode,L2:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,75,ENGINE_INSPECTOR_METADATA
mixed_decode,L2:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,76,ENGINE_INSPECTOR_METADATA
mixed_decode,L3:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,80,ENGINE_INSPECTOR_METADATA
mixed_decode,L3:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,84,ENGINE_INSPECTOR_METADATA
mixed_decode,L3:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,88,ENGINE_INSPECTOR_METADATA
mixed_decode,L3:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,97,ENGINE_INSPECTOR_METADATA
mixed_decode,L3:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,99,ENGINE_INSPECTOR_METADATA
mixed_decode,L3:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,100,ENGINE_INSPECTOR_METADATA
mixed_decode,L3:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,101,ENGINE_INSPECTOR_METADATA
mixed_decode,L4:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,105,ENGINE_INSPECTOR_METADATA
mixed_decode,L4:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,109,ENGINE_INSPECTOR_METADATA
mixed_decode,L4:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,113,ENGINE_INSPECTOR_METADATA
mixed_decode,L4:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,122,ENGINE_INSPECTOR_METADATA
mixed_decode,L4:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,124,ENGINE_INSPECTOR_METADATA
mixed_decode,L4:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,125,ENGINE_INSPECTOR_METADATA
mixed_decode,L4:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,126,ENGINE_INSPECTOR_METADATA
mixed_decode,L5:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,130,ENGINE_INSPECTOR_METADATA
mixed_decode,L5:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,134,ENGINE_INSPECTOR_METADATA
mixed_decode,L5:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,138,ENGINE_INSPECTOR_METADATA
mixed_decode,L5:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,147,ENGINE_INSPECTOR_METADATA
mixed_decode,L5:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,149,ENGINE_INSPECTOR_METADATA
mixed_decode,L5:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,150,ENGINE_INSPECTOR_METADATA
mixed_decode,L5:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,151,ENGINE_INSPECTOR_METADATA
mixed_decode,L6:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,155,ENGINE_INSPECTOR_METADATA
mixed_decode,L6:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,159,ENGINE_INSPECTOR_METADATA
mixed_decode,L6:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,163,ENGINE_INSPECTOR_METADATA
mixed_decode,L6:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,172,ENGINE_INSPECTOR_METADATA
mixed_decode,L6:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,174,ENGINE_INSPECTOR_METADATA
mixed_decode,L6:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,175,ENGINE_INSPECTOR_METADATA
mixed_decode,L6:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,176,ENGINE_INSPECTOR_METADATA
mixed_decode,L7:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,180,ENGINE_INSPECTOR_METADATA
mixed_decode,L7:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,184,ENGINE_INSPECTOR_METADATA
mixed_decode,L7:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,188,ENGINE_INSPECTOR_METADATA
mixed_decode,L7:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,197,ENGINE_INSPECTOR_METADATA
mixed_decode,L7:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,199,ENGINE_INSPECTOR_METADATA
mixed_decode,L7:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,200,ENGINE_INSPECTOR_METADATA
mixed_decode,L7:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,201,ENGINE_INSPECTOR_METADATA
mixed_decode,L8:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,205,ENGINE_INSPECTOR_METADATA
mixed_decode,L8:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,209,ENGINE_INSPECTOR_METADATA
mixed_decode,L8:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,213,ENGINE_INSPECTOR_METADATA
mixed_decode,L8:o_proj,LINEAR,1,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,221,ENGINE_INSPECTOR_METADATA
mixed_decode,L8:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1,223,ENGINE_INSPECTOR_METADATA
mixed_decode,L8:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,224,ENGINE_INSPECTOR_METADATA
mixed_decode,L8:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,225,ENGINE_INSPECTOR_METADATA
mixed_decode,L9:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,229,ENGINE_INSPECTOR_METADATA
mixed_decode,L9:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,233,ENGINE_INSPECTOR_METADATA
mixed_decode,L9:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,237,ENGINE_INSPECTOR_METADATA
