engine,layer_index,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,input_shapes,output_shapes,onnx_layers,mapping_evidence
mixed_prefill,243,L10:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_10/MatMul;/q_proj_10/MatMul__a_dequant;/q_proj_10/MatMul__a_quant;/q_proj_10/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,248,L10:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xf65d6b1571997bdfc737df09a44d72ad,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_10/MatMul__a_quant;/MatMul_21;/Softmax_10;/Where_32;/Mul_97;/MatMul_20,ENGINE_INSPECTOR_METADATA
mixed_prefill,250,L10:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_10/MatMul;/o_proj_10/MatMul__a_dequant;/o_proj_10/MatMul__a_quant;/o_proj_10/MatMul__w_dequant;/Add_42,ENGINE_INSPECTOR_METADATA
mixed_prefill,252,L10:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_10/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,253,L10:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_10/MatMul;/gate_proj_10/MatMul__a_dequant;/gate_proj_10/MatMul__a_quant;/gate_proj_10/MatMul__w_dequant;/Mul_98;/Mul_99;/Sigmoid_10,ENGINE_INSPECTOR_METADATA
mixed_prefill,254,L10:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_10/MatMul;/Add_43,ENGINE_INSPECTOR_METADATA
mixed_prefill,258,L11:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_11/MatMul;/v_proj_11/MatMul__a_dequant;/v_proj_11/MatMul__a_quant;/v_proj_11/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,262,L11:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_11/MatMul;/k_proj_11/MatMul__a_dequant;/k_proj_11/MatMul__a_quant;/k_proj_11/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,266,L11:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_11/MatMul;/q_proj_11/MatMul__a_dequant;/q_proj_11/MatMul__a_quant;/q_proj_11/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,271,L11:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x5365bc7530dd58ba06615d617f2617f3,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/MatMul_23;/o_proj_11/MatMul__a_quant;/Softmax_11;/Mul_106;/Where_35;/MatMul_22,ENGINE_INSPECTOR_METADATA
mixed_prefill,273,L11:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_11/MatMul;/o_proj_11/MatMul__a_dequant;/o_proj_11/MatMul__a_quant;/o_proj_11/MatMul__w_dequant;/Add_46,ENGINE_INSPECTOR_METADATA
mixed_prefill,275,L11:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_11/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,276,L11:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_11/MatMul;/gate_proj_11/MatMul__a_dequant;/gate_proj_11/MatMul__a_quant;/gate_proj_11/MatMul__w_dequant;/Mul_107;/Mul_108;/Sigmoid_11,ENGINE_INSPECTOR_METADATA
mixed_prefill,277,L11:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_11/MatMul;/Add_47,ENGINE_INSPECTOR_METADATA
mixed_prefill,281,L12:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_12/MatMul;/v_proj_12/MatMul__a_dequant;/v_proj_12/MatMul__a_quant;/v_proj_12/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,285,L12:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_12/MatMul;/k_proj_12/MatMul__a_dequant;/k_proj_12/MatMul__a_quant;/k_proj_12/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,289,L12:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_12/MatMul;/q_proj_12/MatMul__a_dequant;/q_proj_12/MatMul__a_quant;/q_proj_12/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,294,L12:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xb386849c29e984208fe41d8ff07d34fc,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_12/MatMul__a_quant;/MatMul_25;/Softmax_12;/Where_38;/Mul_115;/MatMul_24,ENGINE_INSPECTOR_METADATA
mixed_prefill,296,L12:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_12/MatMul;/o_proj_12/MatMul__a_dequant;/o_proj_12/MatMul__a_quant;/o_proj_12/MatMul__w_dequant;/Add_50,ENGINE_INSPECTOR_METADATA
mixed_prefill,298,L12:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_12/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,299,L12:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_12/MatMul;/gate_proj_12/MatMul__a_dequant;/gate_proj_12/MatMul__a_quant;/gate_proj_12/MatMul__w_dequant;/Mul_116;/Mul_117;/Sigmoid_12,ENGINE_INSPECTOR_METADATA
mixed_prefill,300,L12:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_12/MatMul;/Add_51,ENGINE_INSPECTOR_METADATA
mixed_prefill,304,L13:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_13/MatMul;/v_proj_13/MatMul__a_dequant;/v_proj_13/MatMul__a_quant;/v_proj_13/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,308,L13:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_13/MatMul;/k_proj_13/MatMul__a_dequant;/k_proj_13/MatMul__a_quant;/k_proj_13/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,312,L13:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_13/MatMul;/q_proj_13/MatMul__a_dequant;/q_proj_13/MatMul__a_quant;/q_proj_13/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,317,L13:o_proj,LINEAR,8,128,-1,FP16,_gemm_mha_v2_0xeb55f16e4b7e71fdcdb973b60cd3db5e,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_13/MatMul__a_quant;/MatMul_27;/Softmax_13;/Where_41;/MatMul_26;/Mul_124,ENGINE_INSPECTOR_METADATA
mixed_prefill,319,L13:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_13/MatMul;/o_proj_13/MatMul__a_dequant;/o_proj_13/MatMul__a_quant;/o_proj_13/MatMul__w_dequant;/Add_54,ENGINE_INSPECTOR_METADATA
mixed_prefill,321,L13:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_13/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,322,L13:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_13/MatMul;/gate_proj_13/MatMul__a_dequant;/gate_proj_13/MatMul__a_quant;/gate_proj_13/MatMul__w_dequant;/Mul_125;/Mul_126;/Sigmoid_13,ENGINE_INSPECTOR_METADATA
mixed_prefill,323,L13:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_13/MatMul;/Add_55,ENGINE_INSPECTOR_METADATA
mixed_prefill,327,L14:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_14/MatMul;/v_proj_14/MatMul__a_dequant;/v_proj_14/MatMul__a_quant;/v_proj_14/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,331,L14:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_14/MatMul;/k_proj_14/MatMul__a_dequant;/k_proj_14/MatMul__a_quant;/k_proj_14/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,335,L14:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_14/MatMul;/q_proj_14/MatMul__a_dequant;/q_proj_14/MatMul__a_quant;/q_proj_14/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,340,L29:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,_gemm_mha_v2_0xb1de950b39aeff343f8e5a6b250b0cff,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1,16x-1x128,/MatMul_29;/Softmax_14;/Where_44;/Mul_133;/MatMul_28,ENGINE_INSPECTOR_METADATA
mixed_prefill,341,L14:o_proj,LINEAR,8,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_14/MatMul;/Add_58,ENGINE_INSPECTOR_METADATA
mixed_prefill,343,L14:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_14/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,344,L14:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_14/MatMul;/gate_proj_14/MatMul__a_dequant;/gate_proj_14/MatMul__a_quant;/gate_proj_14/MatMul__w_dequant;/Mul_134;/Mul_135;/Sigmoid_14,ENGINE_INSPECTOR_METADATA
mixed_prefill,345,L14:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_14/MatMul;/Add_59,ENGINE_INSPECTOR_METADATA
mixed_prefill,349,L15:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_15/MatMul;/v_proj_15/MatMul__a_dequant;/v_proj_15/MatMul__a_quant;/v_proj_15/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,353,L15:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_15/MatMul;/k_proj_15/MatMul__a_dequant;/k_proj_15/MatMul__a_quant;/k_proj_15/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,357,L15:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_15/MatMul;/q_proj_15/MatMul__a_dequant;/q_proj_15/MatMul__a_quant;/q_proj_15/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,362,L15:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xc7841b14f7d92c2016746a6691400a52,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_15/MatMul__a_quant;/MatMul_31;/Mul_142;/Where_47;/MatMul_30;/Softmax_15,ENGINE_INSPECTOR_METADATA
mixed_prefill,364,L15:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_15/MatMul;/o_proj_15/MatMul__a_dequant;/o_proj_15/MatMul__a_quant;/o_proj_15/MatMul__w_dequant;/Add_62,ENGINE_INSPECTOR_METADATA
mixed_prefill,366,L15:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_15/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,367,L15:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_15/MatMul;/gate_proj_15/MatMul__a_dequant;/gate_proj_15/MatMul__a_quant;/gate_proj_15/MatMul__w_dequant;/Mul_143;/Mul_144;/Sigmoid_15,ENGINE_INSPECTOR_METADATA
mixed_prefill,368,L15:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_15/MatMul;/Add_63,ENGINE_INSPECTOR_METADATA
mixed_prefill,372,L16:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_16/MatMul;/v_proj_16/MatMul__a_dequant;/v_proj_16/MatMul__a_quant;/v_proj_16/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,376,L16:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_16/MatMul;/k_proj_16/MatMul__a_dequant;/k_proj_16/MatMul__a_quant;/k_proj_16/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,380,L16:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_16/MatMul;/q_proj_16/MatMul__a_dequant;/q_proj_16/MatMul__a_quant;/q_proj_16/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,385,L16:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x1c8140cface6b993997d7cd4b7477616,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_16/MatMul__a_quant;/MatMul_33;/Softmax_16;/Where_50;/Mul_151;/MatMul_32,ENGINE_INSPECTOR_METADATA
mixed_prefill,387,L16:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_16/MatMul;/o_proj_16/MatMul__a_dequant;/o_proj_16/MatMul__a_quant;/o_proj_16/MatMul__w_dequant;/Add_66,ENGINE_INSPECTOR_METADATA
mixed_prefill,389,L16:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_16/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,390,L16:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_16/MatMul;/gate_proj_16/MatMul__a_dequant;/gate_proj_16/MatMul__a_quant;/gate_proj_16/MatMul__w_dequant;/Mul_152;/Mul_153;/Sigmoid_16,ENGINE_INSPECTOR_METADATA
mixed_prefill,391,L16:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_16/MatMul;/Add_67,ENGINE_INSPECTOR_METADATA
mixed_prefill,395,L17:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_17/MatMul;/v_proj_17/MatMul__a_dequant;/v_proj_17/MatMul__a_quant;/v_proj_17/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,399,L17:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_17/MatMul;/k_proj_17/MatMul__a_dequant;/k_proj_17/MatMul__a_quant;/k_proj_17/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,403,L17:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_17/MatMul;/q_proj_17/MatMul__a_dequant;/q_proj_17/MatMul__a_quant;/q_proj_17/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,408,L17:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xe051501b8c48027b8c2c96139ee1b93f,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_17/MatMul__a_quant;/MatMul_35;/Softmax_17;/Mul_160;/Where_53;/MatMul_34,ENGINE_INSPECTOR_METADATA
mixed_prefill,410,L17:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_17/MatMul;/o_proj_17/MatMul__a_dequant;/o_proj_17/MatMul__a_quant;/o_proj_17/MatMul__w_dequant;/Add_70,ENGINE_INSPECTOR_METADATA
mixed_prefill,412,L17:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,1x-1x3072,/up_proj_17/MatMul,ENGINE_INSPECTOR_METADATA
mixed_prefill,413,L17:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,1x-1x3072,/gate_proj_17/MatMul;/gate_proj_17/MatMul__a_dequant;/gate_proj_17/MatMul__a_quant;/gate_proj_17/MatMul__w_dequant;/Mul_161;/Mul_162;/Sigmoid_17,ENGINE_INSPECTOR_METADATA
mixed_prefill,414,L17:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,1x-1x1024,/down_proj_17/MatMul;/Add_71,ENGINE_INSPECTOR_METADATA
mixed_prefill,418,L18:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/v_proj_18/MatMul;/v_proj_18/MatMul__a_dequant;/v_proj_18/MatMul__a_quant;/v_proj_18/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,422,L18:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,1x-1x1024,/k_proj_18/MatMul;/k_proj_18/MatMul__a_dequant;/k_proj_18/MatMul__a_quant;/k_proj_18/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,426,L18:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,1x-1x2048,/q_proj_18/MatMul;/q_proj_18/MatMul__a_dequant;/q_proj_18/MatMul__a_quant;/q_proj_18/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_prefill,431,L18:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x2f61b06ce635a250b28ae8ee2ab3b5cb,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,16x-1x128,/o_proj_18/MatMul__a_quant;/MatMul_37;/Softmax_18;/Where_56;/Mul_169;/MatMul_36,ENGINE_INSPECTOR_METADATA
mixed_prefill,433,L18:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,1x-1x1024,/o_proj_18/MatMul;/o_proj_18/MatMul__a_dequant;/o_proj_18/MatMul__a_quant;/o_proj_18/MatMul__w_dequant;/Add_74,ENGINE_INSPECTOR_METADATA
