engine,layer_index,layer_name,layer_type,operator,operator_kind,category,tactic,input_shapes,input_precisions,output_shapes,output_precisions,onnx_layers
mixed_decode,485,__mye677124_myl0_485,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,486,__myl_FcCas_myl0_486,fusion,L19:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,Int8;Int8,1x1x2048,Half,/q_proj_19/MatMul;/q_proj_19/MatMul__a_dequant;/q_proj_19/MatMul__a_quant;/q_proj_19/MatMul__w_dequant
mixed_decode,487,__myl_ResMulMea_myl0_487,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,1x1x2048,Half,1x1x16x1;1x1x16x128,Half;Half,/Reshape_152;/q_norm_19/Pow;/q_norm_19/ReduceMean
mixed_decode,488,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_488,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,Half;Half;Half;Half;Half,1x16x1x128,Half,/q_norm_19/Add;/q_norm_19/Sqrt;/q_norm_19/Mul;/q_norm_19/Mul_1;/Transpose_95;/Slice_76;/Slice_77;/Concat_232;/Mul_173;/Add_76;/Mul_172;/Neg_38;/q_norm_19/Div
mixed_decode,489,__mye677126_myl0_489,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,490,/MatMul_38_myl0_490,gemm,L38:ATTENTION_VALUE,ATTENTION_GEMM,GEMM,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,Half;Half;Float;Float,16x1x-1,Half,/MatMul_38
mixed_decode,491,__myl_MulMaxSubExpSumDivMul_myl0_491,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,1x16x1x-1;1;1,Half;Int64;Int64,1x16x1x-1,Half,/Mul_178;/Softmax_19
mixed_decode,492,__mye677130_myl0_492,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,493,/MatMul_39_myl0_493,gemm,L39:ATTENTION_VALUE,ATTENTION_GEMM,GEMM,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,Half;Half;Float;Float,16x1x128,Half,/MatMul_39
mixed_decode,494,__myl_MulMinMaxRouCas_myl0_494,kgen,L19:o_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMinMaxRouCas_0x0b3337a1cc9120f6d73fd89c494a9e53,16x1x128,Half,16x1x128,Int8,/o_proj_19/MatMul__a_quant
mixed_decode,495,__myl_FcCasAdd_myl0_495,fusion,L19:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,Half;Int8;Int8,1x1x1024,Half,/o_proj_19/MatMul;/o_proj_19/MatMul__a_dequant;/o_proj_19/MatMul__a_quant;/o_proj_19/MatMul__w_dequant;/Add_78
mixed_decode,496,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_496,kgen,L19:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x77624facc1459ff2bf110c24ed8021c9,1x1x1024;1x1x1024;1x1x1024;1x1x1024,Half;Half;Half;Half,1x1x1024;1x1x1024,Int8;Half,/post_attention_layernorm_19/Pow;/post_attention_layernorm_19/ReduceMean;/post_attention_layernorm_19/Add;/post_attention_layernorm_19/Div;/post_attention_layernorm_19/Sqrt;/post_attention_layernorm_19/Mul;/post_attention_layernorm_19/Mul_1;/gate_proj_19/MatMul__a_quant
mixed_decode,497,/up_proj_19/MatMul_myl0_497,gemm,L19:up_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x1x3072,Half,/up_proj_19/MatMul
mixed_decode,498,__myl_FcCasNegExpAddDivMulMul_myl0_498,fusion,L19:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,Half;Int8;Int8,1x1x3072,Half,/gate_proj_19/MatMul;/gate_proj_19/MatMul__a_dequant;/gate_proj_19/MatMul__a_quant;/gate_proj_19/MatMul__w_dequant;/Mul_179;/Mul_180;/Sigmoid_19
mixed_decode,499,__myl_FcAdd_myl0_499,fusion,L19:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,Half;Half;Half,1x1x1024,Half,/down_proj_19/MatMul;/Add_79
mixed_decode,500,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_500,kgen,L20:q_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,Half;Half;Half;Half;Half;Half,1x1x1024;1x1x1024;1x1x1024,Int8;Int8;Int8,/q_proj_20/MatMul__a_quant;/k_proj_20/MatMul__a_quant;/v_proj_20/MatMul__a_quant;/input_layernorm_20/Mul;/input_layernorm_20/Sqrt;/input_layernorm_20/Div;/input_layernorm_20/Add;/input_layernorm_20/ReduceMean;/input_layernorm_20/Pow
mixed_decode,501,__mye677132_myl0_501,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,502,__mye677134_myl0_502,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,503,__myl_FcCas_myl0_503,fusion,L20:v_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,Int8;Int8,1x1x1024,Half,/v_proj_20/MatMul;/v_proj_20/MatMul__a_dequant;/v_proj_20/MatMul__a_quant;/v_proj_20/MatMul__w_dequant
mixed_decode,504,__myl_ResConResRep_myl0_504,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x8x-1x128;1x8x2x-1x128,Half;Half,/Reshape_162;/Transpose_102;/Unsqueeze_458;/Expand_41;/Concat_247
mixed_decode,505,__mye677142_myl0_505,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,506,__mye677136_myl0_506,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,507,__myl_FcCas_myl0_507,fusion,L20:k_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,Int8;Int8,1x1x1024,Half,/k_proj_20/MatMul;/k_proj_20/MatMul__a_dequant;/k_proj_20/MatMul__a_quant;/k_proj_20/MatMul__w_dequant
mixed_decode,508,__myl_ResMulMea_myl0_508,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,1x1x1024,Half,1x1x8x1;1x1x8x128,Half;Half,/Reshape_161;/k_norm_20/Pow;/k_norm_20/ReduceMean
mixed_decode,509,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_509,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x8x-1x128;1x16x128x-1,Half;Half,/k_norm_20/Add;/k_norm_20/Sqrt;/k_norm_20/Mul;/k_norm_20/Mul_1;/Transpose_101;/Slice_82;/Slice_83;/Concat_245;/Mul_184;/Add_81;/Mul_183;/Unsqueeze_453;/Reshape_164;/Transpose_103;/Expand_40;/Concat_246;/Neg_41;/k_norm_20/Div
mixed_decode,510,__mye677138_myl0_510,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,511,__myl_FcCas_myl0_511,fusion,L20:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,Int8;Int8,1x1x2048,Half,/q_proj_20/MatMul;/q_proj_20/MatMul__a_dequant;/q_proj_20/MatMul__a_quant;/q_proj_20/MatMul__w_dequant
mixed_decode,512,__myl_ResMulMea_myl0_512,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,1x1x2048,Half,1x1x16x1;1x1x16x128,Half;Half,/Reshape_160;/q_norm_20/Pow;/q_norm_20/ReduceMean
mixed_decode,513,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_513,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,Half;Half;Half;Half;Half,1x16x1x128,Half,/q_norm_20/Add;/q_norm_20/Sqrt;/q_norm_20/Mul;/q_norm_20/Mul_1;/Transpose_100;/Slice_80;/Slice_81;/Concat_244;/Mul_182;/Add_80;/Mul_181;/Neg_40;/q_norm_20/Div
mixed_decode,514,__mye677140_myl0_514,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,515,/MatMul_40_myl0_515,gemm,L40:ATTENTION_VALUE,ATTENTION_GEMM,GEMM,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,Half;Half;Float;Float,16x1x-1,Half,/MatMul_40
mixed_decode,516,__myl_MulMaxSubExpSumDivMul_myl0_516,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,1x16x1x-1;1;1,Half;Int64;Int64,1x16x1x-1,Half,/Mul_187;/Softmax_20
mixed_decode,517,__mye677144_myl0_517,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,518,/MatMul_41_myl0_518,gemm,L41:ATTENTION_VALUE,ATTENTION_GEMM,GEMM,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,Half;Half;Float;Float,16x1x128,Half,/MatMul_41
mixed_decode,519,__myl_MulMinMaxRouCas_myl0_519,kgen,L20:o_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMinMaxRouCas_0x59f8206e6baa651ad7dab50737cc8951,16x1x128,Half,16x1x128,Int8,/o_proj_20/MatMul__a_quant
mixed_decode,520,__myl_FcCasAdd_myl0_520,fusion,L20:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,Half;Int8;Int8,1x1x1024,Half,/o_proj_20/MatMul;/o_proj_20/MatMul__a_dequant;/o_proj_20/MatMul__a_quant;/o_proj_20/MatMul__w_dequant;/Add_82
mixed_decode,521,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_521,kgen,L20:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd756cf8085615be8f2df33c74bb9ac74,1x1x1024;1x1x1024;1x1x1024;1x1x1024,Half;Half;Half;Half,1x1x1024;1x1x1024,Int8;Half,/post_attention_layernorm_20/Pow;/post_attention_layernorm_20/ReduceMean;/post_attention_layernorm_20/Add;/post_attention_layernorm_20/Div;/post_attention_layernorm_20/Sqrt;/post_attention_layernorm_20/Mul;/post_attention_layernorm_20/Mul_1;/gate_proj_20/MatMul__a_quant
mixed_decode,522,/up_proj_20/MatMul_myl0_522,gemm,L20:up_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x1x3072,Half,/up_proj_20/MatMul
mixed_decode,523,__myl_FcCasNegExpAddDivMulMul_myl0_523,fusion,L20:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,Half;Int8;Int8,1x1x3072,Half,/gate_proj_20/MatMul;/gate_proj_20/MatMul__a_dequant;/gate_proj_20/MatMul__a_quant;/gate_proj_20/MatMul__w_dequant;/Mul_188;/Mul_189;/Sigmoid_20
mixed_decode,524,__myl_FcAdd_myl0_524,fusion,L20:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,Half;Half;Half,1x1x1024,Half,/down_proj_20/MatMul;/Add_83
mixed_decode,525,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_525,kgen,L21:q_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,Half;Half;Half;Half;Half;Half,1x1x1024;1x1x1024;1x1x1024,Int8;Int8;Int8,/q_proj_21/MatMul__a_quant;/k_proj_21/MatMul__a_quant;/v_proj_21/MatMul__a_quant;/input_layernorm_21/Mul;/input_layernorm_21/Sqrt;/input_layernorm_21/Div;/input_layernorm_21/Add;/input_layernorm_21/ReduceMean;/input_layernorm_21/Pow
mixed_decode,526,__mye677146_myl0_526,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,527,__mye677148_myl0_527,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,528,__myl_FcCas_myl0_528,fusion,L21:v_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,Int8;Int8,1x1x1024,Half,/v_proj_21/MatMul;/v_proj_21/MatMul__a_dequant;/v_proj_21/MatMul__a_quant;/v_proj_21/MatMul__w_dequant
mixed_decode,529,__myl_ResConResRep_myl0_529,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x8x-1x128;1x8x2x-1x128,Half;Half,/Reshape_170;/Transpose_107;/Unsqueeze_480;/Expand_43;/Concat_259
mixed_decode,530,__mye677156_myl0_530,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,531,__mye677150_myl0_531,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,532,__myl_FcCas_myl0_532,fusion,L21:k_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,Int8;Int8,1x1x1024,Half,/k_proj_21/MatMul;/k_proj_21/MatMul__a_dequant;/k_proj_21/MatMul__a_quant;/k_proj_21/MatMul__w_dequant
mixed_decode,533,__myl_ResMulMea_myl0_533,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,1x1x1024,Half,1x1x8x1;1x1x8x128,Half;Half,/Reshape_169;/k_norm_21/Pow;/k_norm_21/ReduceMean
mixed_decode,534,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_534,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x8x-1x128;1x16x128x-1,Half;Half,/k_norm_21/Add;/k_norm_21/Sqrt;/k_norm_21/Mul;/k_norm_21/Mul_1;/Transpose_106;/Slice_86;/Slice_87;/Concat_257;/Mul_193;/Add_85;/Mul_192;/Unsqueeze_475;/Reshape_172;/Transpose_108;/Expand_42;/Concat_258;/Neg_43;/k_norm_21/Div
mixed_decode,535,__mye677152_myl0_535,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,536,__myl_FcCas_myl0_536,fusion,L21:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,Int8;Int8,1x1x2048,Half,/q_proj_21/MatMul;/q_proj_21/MatMul__a_dequant;/q_proj_21/MatMul__a_quant;/q_proj_21/MatMul__w_dequant
mixed_decode,537,__myl_ResMulMea_myl0_537,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,1x1x2048,Half,1x1x16x1;1x1x16x128,Half;Half,/Reshape_168;/q_norm_21/Pow;/q_norm_21/ReduceMean
mixed_decode,538,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_538,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,Half;Half;Half;Half;Half,1x16x1x128,Half,/q_norm_21/Add;/q_norm_21/Sqrt;/q_norm_21/Mul;/q_norm_21/Mul_1;/Transpose_105;/Slice_84;/Slice_85;/Concat_256;/Mul_191;/Add_84;/Mul_190;/Neg_42;/q_norm_21/Div
mixed_decode,539,__mye677154_myl0_539,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,540,/MatMul_42_myl0_540,gemm,L42:ATTENTION_VALUE,ATTENTION_GEMM,GEMM,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,Half;Half;Float;Float,16x1x-1,Half,/MatMul_42
mixed_decode,541,__myl_MulMaxSubExpSumDivMul_myl0_541,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,1x16x1x-1;1;1,Half;Int64;Int64,1x16x1x-1,Half,/Mul_196;/Softmax_21
mixed_decode,542,__mye677158_myl0_542,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,543,/MatMul_43_myl0_543,gemm,L43:ATTENTION_VALUE,ATTENTION_GEMM,GEMM,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,Half;Half;Float;Float,16x1x128,Half,/MatMul_43
mixed_decode,544,__myl_MulMinMaxRouCas_myl0_544,kgen,L21:o_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMinMaxRouCas_0x77ca5ed9b2797810688767dcda08897e,16x1x128,Half,16x1x128,Int8,/o_proj_21/MatMul__a_quant
mixed_decode,545,__myl_FcCasAdd_myl0_545,fusion,L21:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,Half;Int8;Int8,1x1x1024,Half,/o_proj_21/MatMul;/o_proj_21/MatMul__a_dequant;/o_proj_21/MatMul__a_quant;/o_proj_21/MatMul__w_dequant;/Add_86
mixed_decode,546,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_546,kgen,L21:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xdba6260d6d388ff570fe95b3f4430bd0,1x1x1024;1x1x1024;1x1x1024;1x1x1024,Half;Half;Half;Half,1x1x1024;1x1x1024,Int8;Half,/post_attention_layernorm_21/Pow;/post_attention_layernorm_21/ReduceMean;/post_attention_layernorm_21/Add;/post_attention_layernorm_21/Div;/post_attention_layernorm_21/Sqrt;/post_attention_layernorm_21/Mul;/post_attention_layernorm_21/Mul_1;/gate_proj_21/MatMul__a_quant
mixed_decode,547,/up_proj_21/MatMul_myl0_547,gemm,L21:up_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x1x3072,Half,/up_proj_21/MatMul
mixed_decode,548,__myl_FcCasNegExpAddDivMulMul_myl0_548,fusion,L21:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,Half;Int8;Int8,1x1x3072,Half,/gate_proj_21/MatMul;/gate_proj_21/MatMul__a_dequant;/gate_proj_21/MatMul__a_quant;/gate_proj_21/MatMul__w_dequant;/Mul_197;/Mul_198;/Sigmoid_21
mixed_decode,549,__myl_FcAdd_myl0_549,fusion,L21:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,Half;Half;Half,1x1x1024,Half,/down_proj_21/MatMul;/Add_87
mixed_decode,550,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_550,kgen,L22:q_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,Half;Half;Half;Half;Half;Half,1x1x1024;1x1x1024;1x1x1024,Int8;Int8;Int8,/q_proj_22/MatMul__a_quant;/k_proj_22/MatMul__a_quant;/v_proj_22/MatMul__a_quant;/input_layernorm_22/Mul;/input_layernorm_22/Sqrt;/input_layernorm_22/Div;/input_layernorm_22/Add;/input_layernorm_22/ReduceMean;/input_layernorm_22/Pow
mixed_decode,551,__mye677160_myl0_551,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,552,__mye677162_myl0_552,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,553,__myl_FcCas_myl0_553,fusion,L22:v_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,Int8;Int8,1x1x1024,Half,/v_proj_22/MatMul;/v_proj_22/MatMul__a_dequant;/v_proj_22/MatMul__a_quant;/v_proj_22/MatMul__w_dequant
mixed_decode,554,__myl_ResConResRep_myl0_554,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x8x-1x128;1x8x2x-1x128,Half;Half,/Reshape_178;/Transpose_112;/Unsqueeze_502;/Expand_45;/Concat_271
mixed_decode,555,__mye677170_myl0_555,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_decode,556,__mye677164_myl0_556,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
