layer_id,layer_name,trt_layer_type,tactic,precision,candidate_onnx_node,candidate_operator,confidence,evidence
545,__myl_FcCasAdd_myl0_545,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_21/MatMul;/o_proj_21/MatMul__a_dequant;/o_proj_21/MatMul__a_quant;/o_proj_21/MatMul__w_dequant;/Add_86,L21:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
546,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_546,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xdba6260d6d388ff570fe95b3f4430bd0,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_21/Pow;/post_attention_layernorm_21/ReduceMean;/post_attention_layernorm_21/Add;/post_attention_layernorm_21/Div;/post_attention_layernorm_21/Sqrt;/post_attention_layernorm_21/Mul;/post_attention_layernorm_21/Mul_1;/gate_proj_21/MatMul__a_quant,L21:post_attention_layernorm;L21:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
547,/up_proj_21/MatMul_myl0_547,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_21/MatMul,L21:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
548,__myl_FcCasNegExpAddDivMulMul_myl0_548,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_21/MatMul;/gate_proj_21/MatMul__a_dequant;/gate_proj_21/MatMul__a_quant;/gate_proj_21/MatMul__w_dequant;/Mul_197;/Mul_198;/Sigmoid_21,L21:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
549,__myl_FcAdd_myl0_549,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_21/MatMul;/Add_87,L21:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
550,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_550,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_22/MatMul__a_quant;/k_proj_22/MatMul__a_quant;/v_proj_22/MatMul__a_quant;/input_layernorm_22/Mul;/input_layernorm_22/Sqrt;/input_layernorm_22/Div;/input_layernorm_22/Add;/input_layernorm_22/ReduceMean;/input_layernorm_22/Pow,L22:q_proj;L22:k_proj;L22:v_proj;L22:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
551,__mye677160_myl0_551,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
552,__mye677162_myl0_552,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
553,__myl_FcCas_myl0_553,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_22/MatMul;/v_proj_22/MatMul__a_dequant;/v_proj_22/MatMul__a_quant;/v_proj_22/MatMul__w_dequant,L22:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
554,__myl_ResConResRep_myl0_554,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_178;/Transpose_112;/Unsqueeze_502;/Expand_45;/Concat_271,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
555,__mye677170_myl0_555,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
556,__mye677164_myl0_556,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
557,__myl_FcCas_myl0_557,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_22/MatMul;/k_proj_22/MatMul__a_dequant;/k_proj_22/MatMul__a_quant;/k_proj_22/MatMul__w_dequant,L22:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
558,__myl_ResMulMea_myl0_558,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_177;/k_norm_22/Pow;/k_norm_22/ReduceMean,L22:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
559,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_559,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_22/Add;/k_norm_22/Sqrt;/k_norm_22/Mul;/k_norm_22/Mul_1;/Transpose_111;/Slice_90;/Slice_91;/Concat_269;/Mul_202;/Add_89;/Mul_201;/Unsqueeze_497;/Reshape_180;/Transpose_113;/Expand_44;/Concat_270;/Neg_45;/k_norm_22/Div,L22:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
560,__mye677166_myl0_560,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
561,__myl_FcCas_myl0_561,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_22/MatMul;/q_proj_22/MatMul__a_dequant;/q_proj_22/MatMul__a_quant;/q_proj_22/MatMul__w_dequant,L22:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
562,__myl_ResMulMea_myl0_562,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_176;/q_norm_22/Pow;/q_norm_22/ReduceMean,L22:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
563,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_563,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_22/Add;/q_norm_22/Sqrt;/q_norm_22/Mul;/q_norm_22/Mul_1;/Transpose_110;/Slice_88;/Slice_89;/Concat_268;/Mul_200;/Add_88;/Mul_199;/Neg_44;/q_norm_22/Div,L22:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
564,__mye677168_myl0_564,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
565,/MatMul_44_myl0_565,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_44,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
566,__myl_MulMaxSubExpSumDivMul_myl0_566,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_205;/Softmax_22,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
567,__mye677172_myl0_567,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
568,/MatMul_45_myl0_568,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_45,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
569,__myl_MulMinMaxRouCas_myl0_569,kgen,__myl_MulMinMaxRouCas_0xa64eacd40f6a244c6f97851e4148bfa0,inputs=Half|outputs=Int8,/o_proj_22/MatMul__a_quant,L22:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
570,__myl_FcCasAdd_myl0_570,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_22/MatMul;/o_proj_22/MatMul__a_dequant;/o_proj_22/MatMul__a_quant;/o_proj_22/MatMul__w_dequant;/Add_90,L22:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
571,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_571,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd756cf8085615be8f2df33c74bb9ac74,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_22/Pow;/post_attention_layernorm_22/ReduceMean;/post_attention_layernorm_22/Add;/post_attention_layernorm_22/Div;/post_attention_layernorm_22/Sqrt;/post_attention_layernorm_22/Mul;/post_attention_layernorm_22/Mul_1;/gate_proj_22/MatMul__a_quant,L22:post_attention_layernorm;L22:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
572,/up_proj_22/MatMul_myl0_572,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_22/MatMul,L22:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
573,__myl_FcCasNegExpAddDivMulMul_myl0_573,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_22/MatMul;/gate_proj_22/MatMul__a_dequant;/gate_proj_22/MatMul__a_quant;/gate_proj_22/MatMul__w_dequant;/Mul_206;/Mul_207;/Sigmoid_22,L22:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
574,__myl_FcAdd_myl0_574,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_22/MatMul;/Add_91,L22:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
575,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_575,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_23/MatMul__a_quant;/k_proj_23/MatMul__a_quant;/v_proj_23/MatMul__a_quant;/input_layernorm_23/Mul;/input_layernorm_23/Sqrt;/input_layernorm_23/Div;/input_layernorm_23/Add;/input_layernorm_23/ReduceMean;/input_layernorm_23/Pow,L23:q_proj;L23:k_proj;L23:v_proj;L23:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
576,__mye677174_myl0_576,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
577,__mye677176_myl0_577,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
578,__myl_FcCas_myl0_578,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_23/MatMul;/v_proj_23/MatMul__a_dequant;/v_proj_23/MatMul__a_quant;/v_proj_23/MatMul__w_dequant,L23:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
579,__myl_ResConResRep_myl0_579,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_186;/Transpose_117;/Unsqueeze_524;/Expand_47;/Concat_283,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
580,__mye677184_myl0_580,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
581,__mye677178_myl0_581,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
582,__myl_FcCas_myl0_582,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_23/MatMul;/k_proj_23/MatMul__a_dequant;/k_proj_23/MatMul__a_quant;/k_proj_23/MatMul__w_dequant,L23:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
583,__myl_ResMulMea_myl0_583,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_185;/k_norm_23/Pow;/k_norm_23/ReduceMean,L23:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
584,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_584,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_23/Add;/k_norm_23/Sqrt;/k_norm_23/Mul;/k_norm_23/Mul_1;/Transpose_116;/Slice_94;/Slice_95;/Concat_281;/Mul_211;/Add_93;/Mul_210;/Unsqueeze_519;/Reshape_188;/Transpose_118;/Expand_46;/Concat_282;/Neg_47;/k_norm_23/Div,L23:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
585,__mye677180_myl0_585,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
586,__myl_FcCas_myl0_586,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_23/MatMul;/q_proj_23/MatMul__a_dequant;/q_proj_23/MatMul__a_quant;/q_proj_23/MatMul__w_dequant,L23:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
587,__myl_ResMulMea_myl0_587,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_184;/q_norm_23/Pow;/q_norm_23/ReduceMean,L23:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
588,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_588,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_23/Add;/q_norm_23/Sqrt;/q_norm_23/Mul;/q_norm_23/Mul_1;/Transpose_115;/Slice_92;/Slice_93;/Concat_280;/Mul_209;/Add_92;/Mul_208;/Neg_46;/q_norm_23/Div,L23:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
589,__mye677182_myl0_589,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
590,/MatMul_46_myl0_590,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_46,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
591,__myl_MulMaxSubExpSumDivMul_myl0_591,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_214;/Softmax_23,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
592,__mye677186_myl0_592,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
593,/MatMul_47_myl0_593,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_47,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
594,__myl_MulMinMaxRouCas_myl0_594,kgen,__myl_MulMinMaxRouCas_0x36a6981344c30226a5bbeed5f55c92f7,inputs=Half|outputs=Int8,/o_proj_23/MatMul__a_quant,L23:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
595,__myl_FcCasAdd_myl0_595,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_23/MatMul;/o_proj_23/MatMul__a_dequant;/o_proj_23/MatMul__a_quant;/o_proj_23/MatMul__w_dequant;/Add_94,L23:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
596,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_596,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6cfe86dd6e4d3c2d552f909cb133c113,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_23/Pow;/post_attention_layernorm_23/ReduceMean;/post_attention_layernorm_23/Add;/post_attention_layernorm_23/Div;/post_attention_layernorm_23/Sqrt;/post_attention_layernorm_23/Mul;/post_attention_layernorm_23/Mul_1;/gate_proj_23/MatMul__a_quant,L23:post_attention_layernorm;L23:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
597,/up_proj_23/MatMul_myl0_597,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_23/MatMul,L23:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
598,__myl_FcCasNegExpAddDivMulMul_myl0_598,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_23/MatMul;/gate_proj_23/MatMul__a_dequant;/gate_proj_23/MatMul__a_quant;/gate_proj_23/MatMul__w_dequant;/Mul_215;/Mul_216;/Sigmoid_23,L23:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
599,__myl_FcAdd_myl0_599,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_23/MatMul;/Add_95,L23:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
600,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_600,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_24/MatMul__a_quant;/k_proj_24/MatMul__a_quant;/v_proj_24/MatMul__a_quant;/input_layernorm_24/Mul;/input_layernorm_24/Sqrt;/input_layernorm_24/Div;/input_layernorm_24/Add;/input_layernorm_24/ReduceMean;/input_layernorm_24/Pow,L24:q_proj;L24:k_proj;L24:v_proj;L24:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
601,__mye677188_myl0_601,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
602,__mye677190_myl0_602,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
603,__myl_FcCas_myl0_603,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_24/MatMul;/v_proj_24/MatMul__a_dequant;/v_proj_24/MatMul__a_quant;/v_proj_24/MatMul__w_dequant,L24:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
604,__myl_ResConResRep_myl0_604,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_194;/Transpose_122;/Unsqueeze_546;/Expand_49;/Concat_295,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
605,__mye677198_myl0_605,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
606,__mye677192_myl0_606,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
607,__myl_FcCas_myl0_607,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_24/MatMul;/k_proj_24/MatMul__a_dequant;/k_proj_24/MatMul__a_quant;/k_proj_24/MatMul__w_dequant,L24:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
608,__myl_ResMulMea_myl0_608,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_193;/k_norm_24/Pow;/k_norm_24/ReduceMean,L24:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
